_id,timestamp,actor,verb,object,metadata
5e6f70216d598205ac9c5136,2020-03-16T12:25:05.329Z,201822111310324,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-3：计算思维与数据思维,1006.28
5e6f70196d598205ac9c5134,2020-03-16T12:24:57.357Z,201822111321019,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,1192.49
5e6f6f8a69b80405830da582,2020-03-16T12:22:34.644Z,201822111310043,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,621.27
5e6f6f2a6d598205ac9c5127,2020-03-16T12:20:58.450Z,201822111321038,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,1627.73
5e6f6f0069b80405830da57d,2020-03-16T12:20:16.815Z,201822111310139,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,2122.5
5e6f6ef269b80405830da577,2020-03-16T12:20:02.827Z,201931107010235,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-2：问题求解与思维方式,895.66
5e6f6ec86d598205ac9c5120,2020-03-16T12:19:20.275Z,201931106020172,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-2：问题求解与思维方式,1073.78
5e6f6e9b6d598205ac9c511e,2020-03-16T12:18:35.007Z,201822111310147,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-3：计算思维与数据思维,1353.28
5e6f6e3569b80405830da565,2020-03-16T12:16:53.806Z,201822111310166,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-3：计算思维与数据思维,1168.3
5e6f6e2e6d598205ac9c5111,2020-03-16T12:16:46.237Z,201822111310299,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,626.99
5e6f6e0f69b80405830da562,2020-03-16T12:16:15.334Z,201822111310261,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-1：开篇实例,634.23
5e6f6d9b6d598205ac9c5107,2020-03-16T12:14:19.179Z,201822111310288,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,587.6
5e6f6d996d598205ac9c5106,2020-03-16T12:14:17.821Z,201822111310288,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,586.23
5e6f6d7d69b80405830da55c,2020-03-16T12:13:49.568Z,201722111930013,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,935.97
5e6f6d5d6d598205ac9c5104,2020-03-16T12:13:17.479Z,201822111310124,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,621.54
5e6f6d3b69b80405830da55a,2020-03-16T12:12:43.059Z,201822111310087,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,479.5
